Austria	2012	Mujeres_juezas_profesionales	49%	0.020000000000000018
Bélgica	2012	Mujeres_juezas_profesionales	49%	0.020000000000000018
Dinamarca	2012	Mujeres_juezas_profesionales	51%	0.020000000000000018
Eslovaquia	2012	Mujeres_juezas_profesionales	63%	0.26
Eslovenia	2012	Mujeres_juezas_profesionales	78%	0.56
España	2012	Mujeres_juezas_profesionales	50%	0.0
Estonia	2012	Mujeres_juezas_profesionales	64%	0.28
Finlandia	2012	Mujeres_juezas_profesionales	51%	0.020000000000000018
Francia	2012	Mujeres_juezas_profesionales	60%	0.19999999999999996
Grecia	2012	Mujeres_juezas_profesionales	68%	0.3600000000000001
Hungría	2012	Mujeres_juezas_profesionales	69%	0.3799999999999999
Irlanda	2012	Mujeres_juezas_profesionales	26%	0.48
Islandia	2012	Mujeres_juezas_profesionales	29%	0.42000000000000004
Israel	2012	Mujeres_juezas_profesionales	50%	0.0
Italia	2012	Mujeres_juezas_profesionales	51%	0.020000000000000018
Japón	2012	Mujeres_juezas_profesionales	19%	0.62
Letonia	2012	Mujeres_juezas_profesionales	77%	0.54
Noruega	2012	Mujeres_juezas_profesionales	39%	0.21999999999999997
Países_Bajos	2012	Mujeres_juezas_profesionales	53%	0.06000000000000005
Polonia	2012	Mujeres_juezas_profesionales	63%	0.26
Portugal	2012	Mujeres_juezas_profesionales	57%	0.1399999999999999
República_Checa	2012	Mujeres_juezas_profesionales	61%	0.21999999999999997
Suecia	2012	Mujeres_juezas_profesionales	47%	0.06000000000000005
Suiza	2012	Mujeres_juezas_profesionales	35%	0.30000000000000004
Turquía	2012	Mujeres_juezas_profesionales	34%	0.31999999999999995
Austria	2014	Mujeres_juezas_profesionales	51%	0.020000000000000018
Bélgica	2014	Mujeres_juezas_profesionales	52%	0.040000000000000036
Dinamarca	2014	Mujeres_juezas_profesionales	51%	0.020000000000000018
Eslovaquia	2014	Mujeres_juezas_profesionales	62%	0.24
Eslovenia	2014	Mujeres_juezas_profesionales	78%	0.56
España	2014	Mujeres_juezas_profesionales	52%	0.040000000000000036
Estonia	2014	Mujeres_juezas_profesionales	63%	0.26
Finlandia	2014	Mujeres_juezas_profesionales	52%	0.040000000000000036
Francia	2014	Mujeres_juezas_profesionales	62%	0.24
Grecia	2014	Mujeres_juezas_profesionales	72%	0.43999999999999995
Hungría	2014	Mujeres_juezas_profesionales	69%	0.3799999999999999
Irlanda	2014	Mujeres_juezas_profesionales	33%	0.33999999999999997
Islandia	2014	Mujeres_juezas_profesionales	30%	0.4
Israel	2014	Mujeres_juezas_profesionales	51%	0.020000000000000018
Italia	2014	Mujeres_juezas_profesionales	52%	0.040000000000000036
Japón	2014	Mujeres_juezas_profesionales	20%	0.6
Letonia	2014	Mujeres_juezas_profesionales	77%	0.54
Luxemburgo	2014	Mujeres_juezas_profesionales	72%	0.43999999999999995
Noruega	2014	Mujeres_juezas_profesionales	40%	0.19999999999999996
Países_Bajos	2014	Mujeres_juezas_profesionales	56%	0.1200000000000001
Portugal	2014	Mujeres_juezas_profesionales	58%	0.15999999999999992
República_Checa	2014	Mujeres_juezas_profesionales	61%	0.21999999999999997
Suecia	2014	Mujeres_juezas_profesionales	49%	0.020000000000000018
Suiza	2014	Mujeres_juezas_profesionales	40%	0.19999999999999996
Turquía	2014	Mujeres_juezas_profesionales	34%	0.31999999999999995
