Austria	2014	Mujeres_en_la_corte_de_apelación	42%	0.16000000000000003
Bélgica	2014	Mujeres_en_la_corte_de_apelación	47%	0.06000000000000005
Dinamarca	2014	Mujeres_en_la_corte_de_apelación	40%	0.19999999999999996
Eslovaquia	2014	Mujeres_en_la_corte_de_apelación	60%	0.19999999999999996
Eslovenia	2014	Mujeres_en_la_corte_de_apelación	71%	0.41999999999999993
España	2014	Mujeres_en_la_corte_de_apelación	35%	0.30000000000000004
Estonia	2014	Mujeres_en_la_corte_de_apelación	55%	0.10000000000000009
Finlandia	2014	Mujeres_en_la_corte_de_apelación	52%	0.040000000000000036
Francia	2014	Mujeres_en_la_corte_de_apelación	58%	0.15999999999999992
Grecia	2014	Mujeres_en_la_corte_de_apelación	71%	0.41999999999999993
Hungría	2014	Mujeres_en_la_corte_de_apelación	68%	0.3600000000000001
Irlanda	2014	Mujeres_en_la_corte_de_apelación	20%	0.6
Israel	2014	Mujeres_en_la_corte_de_apelación	47%	0.06000000000000005
Italia	2014	Mujeres_en_la_corte_de_apelación	48%	0.040000000000000036
Letonia	2014	Mujeres_en_la_corte_de_apelación	77%	0.54
Noruega	2014	Mujeres_en_la_corte_de_apelación	36%	0.28
Países_Bajos	2014	Mujeres_en_la_corte_de_apelación	45%	0.09999999999999998
Polonia	2014	Mujeres_en_la_corte_de_apelación	54%	0.08000000000000007
Portugal	2014	Mujeres_en_la_corte_de_apelación	38%	0.24
República_Checa	2014	Mujeres_en_la_corte_de_apelación	55%	0.10000000000000009
Suecia	2014	Mujeres_en_la_corte_de_apelación	56%	0.1200000000000001
Suiza	2014	Mujeres_en_la_corte_de_apelación	35%	0.30000000000000004
