Colombia	2017	Almacenamiento_y_actividades_complementarias_al_transporte---_porcentaje_de_mujeres	33%	0.33799999999999997
Colombia	2017	Correo_y_servicios_de_mensajería---_porcentaje_de_mujeres	31%	0.388
Colombia	2017	Alojamiento---_porcentaje_de_mujeres	50%	0.0040000000000000036
Colombia	2017	Restaurantes---_catering_y_bares---_porcentaje_de_mujeres	59%	0.17199999999999993
Colombia	2017	Actividades_de_edición---_porcentaje_de_mujeres	48%	0.03599999999999992
Colombia	2017	Producción_de_películas_cinematográficas---_porcentaje_de_mujeres	54%	0.07000000000000006
Colombia	2017	Actividades_de_programación_y_trasmisión_de_televisión---_porcentaje_de_mujeres	37%	0.264
Colombia	2017	Telecomunicaciones---_porcentaje_de_mujeres	36%	0.28400000000000003
Colombia	2017	Desarrollo_de_sistemas_informáticos_y_procesamiento_de_datos---_porcentaje_de_mujeres	41%	0.18200000000000005
Colombia	2017	Actividades_inmobiliarias_y_alquileres_sin_operario---_porcentaje_de_mujeres	40%	0.20400000000000007
Colombia	2017	Actividades_profesionales---_científicas_y_técnicas---_porcentaje_de_mujeres	42%	0.16799999999999993
Colombia	2017	Publicidad---_porcentaje_de_mujeres	52%	0.03200000000000003
Colombia	2017	Agencias_de_Viaje---_porcentaje_de_mujeres	60%	0.19799999999999995
Colombia	2017	Actividades_de_empleo---_seguridad_e_investigación_privada---_servicios_a_edificios---_porcentaje_de_mujeres	42%	0.17000000000000004
Colombia	2017	Actividades_administrativas_y_de_apoyo_a_oficina_y_otras_actividades_de_apoyo_a_las_empresas---_porcentaje_de_mujeres	55%	0.09400000000000008
Colombia	2017	Educación_superior_privada---_porcentaje_de_mujeres	51%	0.018000000000000016
Colombia	2017	Salud_humana---_porcentaje_de_mujeres	72%	0.43999999999999995
Colombia	2017	Juegos_de_azar---_actividades_deportivas---_recreativas_y_esparcimiento---_porcentaje_de_mujeres	65%	0.3019999999999998
Colombia	2017	Otras_actividades_de_servicios---_porcentaje_de_mujeres	51%	0.02200000000000002
