Colombia	2017	Desempleo_titulados_postgrado---_porcentaje_de_mujeres_con_respecto_al_de_hombres	-0.30 pp	0.030000000000000072
Colombia	2016	Desempleo_titulados_postgrado---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+1.10 pp	0.11000000000000006
Colombia	2015	Desempleo_titulados_postgrado---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+0.40 pp	0.039999999999999994
Colombia	2017	Desempleo_titulados_educación_universitaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+2.40 pp	0.24000000000000005
Colombia	2016	Desempleo_titulados_educación_universitaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+1.30 pp	0.13000000000000006
Colombia	2015	Desempleo_titulados_educación_universitaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+5.70 pp	0.57
Colombia	2017	Desempleo_titulados_educación_técnica_profesional_y_tecnológica---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+5.80 pp	0.5800000000000001
Colombia	2016	Desempleo_titulados_educación_técnica_profesional_y_tecnológica---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+6.10 pp	0.61
Colombia	2015	Desempleo_titulados_educación_técnica_profesional_y_tecnológica---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+4.90 pp	0.49000000000000005
Colombia	2017	Desempleo_titulados_educación_media---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+6.20 pp	0.6199999999999999
Colombia	2016	Desempleo_titulados_educación_media---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+5.90 pp	0.5900000000000001
Colombia	2015	Desempleo_titulados_educación_media---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+6.20 pp	0.6200000000000001
Colombia	2017	Desempleo_titulados_educación_básica_secundaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+5.80 pp	0.5800000000000001
Colombia	2016	Desempleo_titulados_educación_básica_secundaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+4.90 pp	0.49000000000000005
Colombia	2015	Desempleo_titulados_educación_básica_secundaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+6.00 pp	0.6
Colombia	2017	Desempleo_titulados_educación_básica_primaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+3.80 pp	0.38000000000000006
Colombia	2016	Desempleo_titulados_educación_básica_primaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+4.00 pp	0.4000000000000001
Colombia	2015	Desempleo_titulados_educación_básica_primaria---_porcentaje_de_mujeres_con_respecto_al_de_hombres	+3.60 pp	0.36
