Australie	2019°	Postes_de_direction=_part_de_femmes	37%	0.26
Autriche	2019°	Postes_de_direction=_part_de_femmes	32%	0.36
Belgique	2019°	Postes_de_direction=_part_de_femmes	34%	0.31999999999999995
Canada	2019°	Postes_de_direction=_part_de_femmes	35%	0.30000000000000004
République_Tchèque	2019°	Postes_de_direction=_part_de_femmes	25%	0.5
Danemark	2019°	Postes_de_direction=_part_de_femmes	27%	0.45999999999999996
Finlande	2019°	Postes_de_direction=_part_de_femmes	31%	0.38
France	2019°	Postes_de_direction=_part_de_femmes	33%	0.33999999999999997
Allemagne	2019°	Postes_de_direction=_part_de_femmes	29%	0.42000000000000004
Grèce	2019°	Postes_de_direction=_part_de_femmes	30%	0.4
Hongrie	2019°	Postes_de_direction=_part_de_femmes	39%	0.21999999999999997
Islande	2019°	Postes_de_direction=_part_de_femmes	32%	0.36
Irlande	2019°	Postes_de_direction=_part_de_femmes	36%	0.28
Italie	2019°	Postes_de_direction=_part_de_femmes	28%	0.43999999999999995
Japon	2019°	Postes_de_direction=_part_de_femmes	13%	0.74
Corée_du_Sud	2019°	Postes_de_direction=_part_de_femmes	10%	0.8
Luxembourg	2019°	Postes_de_direction=_part_de_femmes	19%	0.62
Pays-Bas	2019°	Postes_de_direction=_part_de_femmes	27%	0.45999999999999996
Nouvelle-Zélande	2019°	Postes_de_direction=_part_de_femmes	40%	0.19999999999999996
Norvège	2019°	Postes_de_direction=_part_de_femmes	38%	0.24
Pologne	2019°	Postes_de_direction=_part_de_femmes	41%	0.18000000000000005
Portugal	2019°	Postes_de_direction=_part_de_femmes	34%	0.31999999999999995
Slovaquie	2019°	Postes_de_direction=_part_de_femmes	33%	0.33999999999999997
Espagne	2019°	Postes_de_direction=_part_de_femmes	31%	0.38
Suède	2019°	Postes_de_direction=_part_de_femmes	39%	0.21999999999999997
Suisse	2019°	Postes_de_direction=_part_de_femmes	34%	0.31999999999999995
Royaume-Uni	2019°	Postes_de_direction=_part_de_femmes	36%	0.28
États-Unis	2019°	Postes_de_direction=_part_de_femmes	41%	0.18000000000000005
Argentine	2019°	Postes_de_direction=_part_de_femmes	31%	0.38
Bahamas	2019°	Postes_de_direction=_part_de_femmes	52%	0.040000000000000036
Barbade	2019°	Postes_de_direction=_part_de_femmes	49%	0.020000000000000018
Brunei	2019°	Postes_de_direction=_part_de_femmes	34%	0.31999999999999995
Chili	2019°	Postes_de_direction=_part_de_femmes	26%	0.48
Croatie	2019°	Postes_de_direction=_part_de_femmes	29%	0.42000000000000004
Chypre	2019°	Postes_de_direction=_part_de_femmes	21%	0.5800000000000001
Estonie	2019°	Postes_de_direction=_part_de_femmes	38%	0.24
Israël	2019°	Postes_de_direction=_part_de_femmes	34%	0.31999999999999995
Koweït	2019°	Postes_de_direction=_part_de_femmes	14%	0.72
Lettonie	2019°	Postes_de_direction=_part_de_femmes	46%	0.07999999999999996
Lituanie	2019°	Postes_de_direction=_part_de_femmes	39%	0.21999999999999997
Malte	2019°	Postes_de_direction=_part_de_femmes	29%	0.42000000000000004
Oman	2019°	Postes_de_direction=_part_de_femmes	11%	0.78
Panama	2019°	Postes_de_direction=_part_de_femmes	43%	0.14
Qatar	2019°	Postes_de_direction=_part_de_femmes	15%	0.7
Arabie_Saoudite	2019°	Postes_de_direction=_part_de_femmes	6%	0.88
Seychelles	2019°	Postes_de_direction=_part_de_femmes	47%	0.06000000000000005
Singapour	2019°	Postes_de_direction=_part_de_femmes	34%	0.31999999999999995
Slovénie	2019°	Postes_de_direction=_part_de_femmes	41%	0.18000000000000005
Trinité-et-Tobago	2019°	Postes_de_direction=_part_de_femmes	44%	0.12
Émirats_Arabes_Unis	2019°	Postes_de_direction=_part_de_femmes	15%	0.7
Uruguay	2019°	Postes_de_direction=_part_de_femmes	35%	0.30000000000000004
Mexique	2019°	Postes_de_direction=_part_de_femmes	37%	0.26
Turquie	2019°	Postes_de_direction=_part_de_femmes	15%	0.7
Albanie	2019°	Postes_de_direction=_part_de_femmes	32%	0.36
Algérie	2019°	Postes_de_direction=_part_de_femmes	10%	0.8
Arménie	2019°	Postes_de_direction=_part_de_femmes	29%	0.42000000000000004
