El_Salvador	2015°	Femmes_au_parlement_national	27%	0.45200000000000007
Espagne	2015°	Femmes_au_parlement_national	41%	0.17799999999999994
Estonie	2015°	Femmes_au_parlement_national	20%	0.604
Eswatini	2015°	Femmes_au_parlement_national	6%	0.876
Fidji	2015°	Femmes_au_parlement_national	14%	0.72
Finlande	2015°	Femmes_au_parlement_national	42%	0.15000000000000002
France	2015°	Femmes_au_parlement_national	26%	0.476
Gabon	2015°	Femmes_au_parlement_national	14%	0.716
Gambie	2015°	Femmes_au_parlement_national	9%	0.812
Ghana	2015°	Femmes_au_parlement_national	11%	0.782
Grenade	2015°	Femmes_au_parlement_national	33%	0.3340000000000001
Grèce	2015°	Femmes_au_parlement_national	23%	0.54
Guatemala	2015°	Femmes_au_parlement_national	13%	0.734
Guinée	2015°	Femmes_au_parlement_national	22%	0.562
Guinée_équatoriale	2015°	Femmes_au_parlement_national	24%	0.52
Guinée-Bissau	2015°	Femmes_au_parlement_national	14%	0.726
Guyana	2015°	Femmes_au_parlement_national	31%	0.374
Géorgie	2015°	Femmes_au_parlement_national	11%	0.774
Haïti	2015°	Femmes_au_parlement_national	4%	0.916
Honduras	2015°	Femmes_au_parlement_national	26%	0.484
Hongrie	2015°	Femmes_au_parlement_national	10%	0.798
Inde	2015°	Femmes_au_parlement_national	12%	0.76
Indonésie	2015°	Femmes_au_parlement_national	17%	0.6579999999999999
Irak	2015°	Femmes_au_parlement_national	26%	0.47
Iran	2015°	Femmes_au_parlement_national	3%	0.938
Irlande	2015°	Femmes_au_parlement_national	16%	0.6739999999999999
Islande	2015°	Femmes_au_parlement_national	41%	0.17400000000000004
Israël	2015°	Femmes_au_parlement_national	22%	0.55
Italie	2015°	Femmes_au_parlement_national	31%	0.38
Jamaïque	2015°	Femmes_au_parlement_national	13%	0.746
Japon	2015°	Femmes_au_parlement_national	10%	0.81
Jordanie	2015°	Femmes_au_parlement_national	12%	0.76
Kazakhstan	2015°	Femmes_au_parlement_national	26%	0.476
Kenya	2015°	Femmes_au_parlement_national	20%	0.6060000000000001
Kirghizistan	2015°	Femmes_au_parlement_national	23%	0.534
Kiribati	2015°	Femmes_au_parlement_national	9%	0.8260000000000001
Koweït	2015°	Femmes_au_parlement_national	2%	0.97
Laos	2015°	Femmes_au_parlement_national	25%	0.5
Lesotho	2015°	Femmes_au_parlement_national	27%	0.46599999999999997
Lettonie	2015°	Femmes_au_parlement_national	18%	0.64
Liban	2015°	Femmes_au_parlement_national	3%	0.938
Libye	2015°	Femmes_au_parlement_national	16%	0.6799999999999999
Libéria	2015°	Femmes_au_parlement_national	11%	0.78
Liechtenstein	2015°	Femmes_au_parlement_national	20%	0.6
Lituanie	2015°	Femmes_au_parlement_national	23%	0.532
Luxembourg	2015°	Femmes_au_parlement_national	28%	0.43399999999999994
Madagascar	2015°	Femmes_au_parlement_national	20%	0.5900000000000001
Malaisie	2015°	Femmes_au_parlement_national	10%	0.792
Malawi	2015°	Femmes_au_parlement_national	17%	0.666
Maldives	2015°	Femmes_au_parlement_national	6%	0.882
Mali	2015°	Femmes_au_parlement_national	10%	0.81
Malte	2015°	Femmes_au_parlement_national	13%	0.742
Maroc	2015°	Femmes_au_parlement_national	17%	0.6599999999999999
Maurice	2015°	Femmes_au_parlement_national	12%	0.768
Mauritanie	2015°	Femmes_au_parlement_national	25%	0.496
Mexique	2015°	Femmes_au_parlement_national	38%	0.24
Moldavie	2015°	Femmes_au_parlement_national	21%	0.584
Monaco	2015°	Femmes_au_parlement_national	21%	0.584
Mongolie	2015°	Femmes_au_parlement_national	15%	0.702
Montenegro	2015°	Femmes_au_parlement_national	17%	0.6539999999999999
Mozambique	2015°	Femmes_au_parlement_national	40%	0.20799999999999996
Namibie	2015°	Femmes_au_parlement_national	41%	0.17400000000000004
Nauru	2015°	Femmes_au_parlement_national	5%	0.894
Nicaragua	2015°	Femmes_au_parlement_national	39%	0.21799999999999997
Niger	2015°	Femmes_au_parlement_national	13%	0.734
Nigéria	2015°	Femmes_au_parlement_national	7%	0.866
Norvège	2015°	Femmes_au_parlement_national	40%	0.20799999999999996
Nouvelle-Zélande	2015°	Femmes_au_parlement_national	31%	0.372
Népal	2015°	Femmes_au_parlement_national	30%	0.41000000000000003
Oman	2015°	Femmes_au_parlement_national	1%	0.976
Ouganda	2015°	Femmes_au_parlement_national	35%	0.30000000000000004
Ouzbékistan	2015°	Femmes_au_parlement_national	16%	0.6799999999999999
Pakistan	2015°	Femmes_au_parlement_national	21%	0.5860000000000001
Panama	2015°	Femmes_au_parlement_national	19%	0.614
Papouasie-Nouvelle-Guinée	2015°	Femmes_au_parlement_national	3%	0.946
Paraguay	2015°	Femmes_au_parlement_national	15%	0.7
Pays-Bas	2015°	Femmes_au_parlement_national	37%	0.254
Philippines	2015°	Femmes_au_parlement_national	27%	0.45599999999999996
Pologne	2015°	Femmes_au_parlement_national	24%	0.518
Portugal	2015°	Femmes_au_parlement_national	31%	0.374
Pérou	2015°	Femmes_au_parlement_national	22%	0.554
Qatar	2015°	Femmes_au_parlement_national	0%	1.0
Roumanie	2015°	Femmes_au_parlement_national	14%	0.726
Royaume-Uni	2015°	Femmes_au_parlement_national	23%	0.544
Russie	2015°	Femmes_au_parlement_national	14%	0.728
Rwanda	2015°	Femmes_au_parlement_national	64%	0.276
République_Dominicaine	2015°	Femmes_au_parlement_national	21%	0.584
