France	2006°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	11%	0.778
France	2007°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	18%	0.632
France	2008°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	10%	0.8
France	2009°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	11%	0.782
France	2010°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	6%	0.884
France	2011°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	8%	0.846
France	2012°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	11%	0.782
France	2013°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	12%	0.75
France	2014°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	8%	0.834
France	2015°	Réalisation_de_films_à_plus_de_7_M€=_part_des_femmes	14%	0.726
France	2006°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	25%	0.5
France	2007°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	23%	0.542
France	2008°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	23%	0.546
France	2009°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	18%	0.642
France	2010°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	22%	0.55
France	2011°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	22%	0.5660000000000001
France	2012°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	28%	0.44799999999999995
France	2013°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	26%	0.472
France	2014°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	25%	0.492
France	2015°	Réalisation_de__films_à_moins_de_1_M€=_part_des_femmes	20%	0.594
France	2011-2015°	Part_des_films_réalisés_par_des_femmes	22%	0.554
Allemagne	2011-2015°	Part_des_films_réalisés_par_des_femmes	20%	0.6060000000000001
Grande_Bretagne	2011-2015°	Part_des_films_réalisés_par_des_femmes	12%	0.77
Italie	2011-2015°	Part_des_films_réalisés_par_des_femmes	10%	0.796
Espagne	2011-2015°	Part_des_films_réalisés_par_des_femmes	12%	0.768
France	2008-2014°	Cadres_dans_la_production_cinématographique=_part_des_femmes	37%	0.268
France	2008-2014°	Non-cadres_dans_la_production_cinématographique=_part_des_femmes	37%	0.258
France	2008-2014°	Artistes_dans_la_production_cinématographique=_part_des_femmes	45%	0.10199999999999998
France	2008-2014°	Effectifs_dans_la_production_cinématographique=_part_des_femmes	44%	0.12400000000000011
France	2009°	Réalisation_de_courts-métrages=_part_des_femmes	29%	0.41600000000000004
France	2010°	Réalisation_de_courts-métrages=_part_des_femmes	29%	0.42399999999999993
France	2011°	Réalisation_de_courts-métrages=_part_des_femmes	29%	0.41600000000000004
France	2012°	Réalisation_de_courts-métrages=_part_des_femmes	30%	0.4079999999999999
France	2013°	Réalisation_de_courts-métrages=_part_des_femmes	32%	0.364
France	2014°	Réalisation_de_courts-métrages=_part_des_femmes	34%	0.32999999999999996
France	2015°	Réalisation_de_courts-métrages=_part_des_femmes	38%	0.238
France	2015°	Réalisation_de_courts-métrages_animation=_part_des_femmes	55%	0.09799999999999986
France	2015°	Réalisation_de_courts-métrages_documentaire=_part_des_femmes	40%	0.19999999999999996
France	2015°	Réalisation_de_courts-métrages_expérimental=_part_des_femmes	24%	0.5296000000000001
France	2015°	Réalisation_de_courts-métrages_fiction=_part_des_femmes	34%	0.32220000000000004
