France	2010	Acteur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-7.60pp	0.152
France	2011	Acteur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-0.40pp	0.008
France	2012	Acteur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-9.00pp	0.18
France	2013	Acteur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	+6.60pp	0.132
France	2014	Acteur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-6.20pp	0.124
France	2010	Figurant·tes_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-2.70pp	0.054000000000000006
France	2011	Figurant·tes_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-3.00pp	0.06
France	2012	Figurant·tes_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	+0.00pp	0.0
France	2013	Figurant·tes_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-3.20pp	0.064
France	2014	Figurant·tes_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-4.20pp	0.084
France	2010	Admistrateur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes	-45.40pp	0.9079999999999999
France	2011	Admistrateur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes	-42.00pp	0.84
France	2012	Admistrateur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes	-37.70pp	0.754
France	2013	Admistrateur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes	-38.20pp	0.764
France	2014	Admistrateur·trices_cinéma---_salaires_horaires_médians_des_femmes_par_rapport_aux_hommes	-41.40pp	0.828
France	2010	Assitant·e_réalisateur·trice_cinéma---__salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-5.20pp	0.10400000000000001
France	2011	Assitant·e_réalisateur·trice_cinéma---__salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-6.10pp	0.122
France	2012	Assitant·e_réalisateur·trice_cinéma---__salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-8.60pp	0.172
France	2013	Assitant·e_réalisateur·trice_cinéma---__salaires_horaires_médians_des_femmes_par_rapport_aux_hommes_	-5.90pp	0.11800000000000001
