Val-d*Oise	2016°	Familles_monoparentales=_personnes_seules_avec_enfants=_part_de_femmes	83%	0.6583358732
Val-d*Oise	2015°	18_à_25_ans=_Salaire_net_horaire_moyen_total_des_femmes_par_rapport_à_celui_des_hommes_	-6%	0.5882352941000001
Val-d*Oise	2015°	26_à_50_ans=_Salaire_net_horaire_moyen_total_des_femmes_par_rapport_à_celui_des_hommes	-9%	0.9493670886000001
Val-d*Oise	2015°	Plus_de_50_ans=_Salaire_net_horaire_moyen_total_des_femmes_par_rapport_à_celui_des_hommes	-19%	1.921182266
Ville_de_Paris	2014°	Taux_de_temps_partiel_des_femmes_par_rapport_à_celui_des_hommes	+9.7p%	0.485
Val-d*Oise	2016°	Employé·es=_part_de_femmes	71%	0.4244061722000001
Val-d*Oise	2016°	Ouvrier·es=_part_de_femmes	16%	0.6717890451999999
Val-d*Oise	2016°	Cadres_et_professions_intellectuelles_supérieures=_part_de_femmes	41%	0.17761724140000001
Val-d*Oise	2016°	Taux_d*activité_des_femmes_par_rapport_à_celui_des_hommes	-7%	0.67
Val-d*Oise	2016°	15_à_24_ans=_Taux_d*activité_des_femmes_par_rapport_à_celui_des_hommes	-4%	0.4
Val-d*Oise	2016°	15_à_24_ans=_Taux_d*activité_des_femmes_par_rapport_à_celui_des_hommes	-8%	0.8
Val-d*Oise	2016°	55_à_64_ans=_Taux_d*activité_des_femmes_par_rapport_à_celui_des_hommes	-8%	0.79
Val-d*Oise	2016°	Taux_de_temps_partiel_des_femmes_par_rapport_à_celui_des_hommes	-12%	1.23
Val-d*Oise	2016°	15_à_24_ans=Temps_partiel=_taux_des_femmes_par_rapport_à_celui_des_hommes	-9%	0.86
Val-d*Oise	2016°	25_à_54_ans=_Temps_partiel=_taux_des_femmes_par_rapport_à_celui_des_hommes	-13%	1.28
Val-d*Oise	2016°	55_à_64_ans=_Temps_partiel=_taux_des_femmes_par_rapport_à_celui_des_hommes	-14%	1.35
