CC_Gally_Mauldre	2014°	Écart_femmes-hommes=_part_des_cadres	-15.9p%	1.06
CA_Rambouillet_Territoires	2014°	Écart_femmes-hommes=_part_des_cadres	-15.5p%	1.0333333333333334
CC_du_Pays_de_Limours	2014°	Écart_femmes-hommes=_part_des_cadres	-14.6p%	0.9733333333333333
CA_Versailles_Grand_Parc	2014°	Écart_femmes-hommes=_part_des_cadres	-13.7p%	0.9133333333333333
CC_du_Pays_Houdanais	2014°	Écart_femmes-hommes=_part_des_cadres	-13.6p%	0.9066666666666666
CA_de_Saint-Quentin-en-Yvelines	2014°	Écart_femmes-hommes=_part_des_cadres	-13.1p%	0.8733333333333333
CC_de_la_Haute_Vallée_de_Chevreuse	2014°	Écart_femmes-hommes=_part_des_cadres	-12.9p%	0.86
CC_Cœur_d*Yvelines	2014°	Écart_femmes-hommes=_part_des_cadres	-12.5p%	0.8333333333333334
CA_Val_d*Europe	2014°	Écart_femmes-hommes=_part_des_cadres	-12.1p%	0.8066666666666666
Vallée_Sud_Grand_Paris	2014°	Écart_femmes-hommes=_part_des_cadres	-12.0p%	0.8
CC_Le_Dourdannais_en_Hurepoix	2014°	Écart_femmes-hommes=_part_des_cadres	-12.0p%	0.8
CA_Saint-Germain_Boucles_de_Seine	2014°	Écart_femmes-hommes=_part_des_cadres	-11.5p%	0.7666666666666667
CA_Communauté_Paris-Saclay	2014°	Écart_femmes-hommes=_part_des_cadres	-10.9p%	0.7266666666666667
Grand_Paris_Seine_Ouest	2014°	Écart_femmes-hommes=_part_des_cadres	-10.3p%	0.6866666666666668
CC_des_Deux_Vallées	2014°	Écart_femmes-hommes=_part_des_cadres	-10.1p%	0.6733333333333333
Paris_Ouest_La_Défense	2014°	Écart_femmes-hommes=_part_des_cadres	-9.8p%	0.6533333333333334
CA_du_Pays_de_Fontainebleau	2014°	Écart_femmes-hommes=_part_des_cadres	-9.7p%	0.6466666666666666
CA_Marne_et_Gondoire	2014°	Écart_femmes-hommes=_part_des_cadres	-9.5p%	0.6333333333333333
CA_de_Cergy-Pontoise	2014°	Écart_femmes-hommes=_part_des_cadres	-9.5p%	0.6333333333333333
CC_Les_Portes_Briardes_entre_Villes_et_Forêts	2014°	Écart_femmes-hommes=_part_des_cadres	-9.5p%	0.6333333333333333
CC_du_Val_d*Essonne	2014°	Écart_femmes-hommes=_part_des_cadres	-9.4p%	0.6266666666666667
CC_du_Vexin-Val_de_Seine	2014°	Écart_femmes-hommes=_part_des_cadres	-9.3p%	0.62
CC_de_la_Vallée_de_l*Oise_et_des_Trois_Forêts	2014°	Écart_femmes-hommes=_part_des_cadres	-9.1p%	0.6066666666666667
CC_Vexin_Centre	2014°	Écart_femmes-hommes=_part_des_cadres	-9.1p%	0.6066666666666667
CC_Carnelle_Pays-De-France	2014°	Écart_femmes-hommes=_part_des_cadres	-8.9p%	0.5933333333333334
CC_Moret_Seine_et_Loing	2014°	Écart_femmes-hommes=_part_des_cadres	-8.8p%	0.5866666666666667
CC_Entre_Juine_et_Renarde	2014°	Écart_femmes-hommes=_part_des_cadres	-8.6p%	0.5733333333333334
CA_Val_d*Yerres_Val_de_Seine	2014°	Écart_femmes-hommes=_part_des_cadres	-8.1p%	0.5399999999999999
CU_Grand_Paris_Seine_et_Oise	2014°	Écart_femmes-hommes=_part_des_cadres	-8.1p%	0.5399999999999999
CA_Val_Parisis	2014°	Écart_femmes-hommes=_part_des_cadres	-8.0p%	0.5333333333333333
CA_Cœur_d*Essonne	2014°	Écart_femmes-hommes=_part_des_cadres	-8.0p%	0.5333333333333333
Paris-Est-Marne_et_Bois	2014°	Écart_femmes-hommes=_part_des_cadres	-7.7p%	0.5133333333333333
CC_Les_Portes_de_l’Île_de_France	2014°	Écart_femmes-hommes=_part_des_cadres	-7.3p%	0.48666666666666664
CA_Grand_Paris_Sud_Seine_Essonne_Sénart	2014°	Écart_femmes-hommes=_part_des_cadres	-7.1p%	0.47333333333333333
CC_Brie_Nangissienne	2014°	Écart_femmes-hommes=_part_des_cadres	-7.1p%	0.47333333333333333
CC_Sausseron_Impressionnistes	2014°	Écart_femmes-hommes=_part_des_cadres	-6.9p%	0.46
CA_Plaine_Vallée	2014°	Écart_femmes-hommes=_part_des_cadres	-6.9p%	0.46
CA_Paris_-_Vallée_de_la_Marne	2014°	Écart_femmes-hommes=_part_des_cadres	-6.8p%	0.4533333333333333
