Afrique_du_Sud	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+32.43%	0.3243125165297457
Allemagne	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+35.32%	0.3531636743660126
Autriche	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+10.24%	0.10243437915292272
Belgique	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+36.02%	0.3602408265091064
Brésil	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+24.36%	0.24358530506965043
Canada	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+34.95%	0.3495205508283829
Espagne	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+34.37%	0.3436832921915083
Estonie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	-nan%	
Finlande	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+51.39%	0.5138922301392903
France	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+43.91%	0.43905011705384184
Grèce	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+3.13%	0.03125196157743453
Hongrie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+45.84%	0.4584109236474881
Irlande	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+45.48%	0.4547751736817883
Italie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+32.74%	0.32742674417316203
Japon	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+53.17%	0.5317188586958411
Lettonie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	-nan%	
Lituanie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	-nan%	
Luxembourg	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	-nan%	
Norvège	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+51.29%	0.5129087724130809
Nouvelle-Zélande	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+35.04%	0.35042683221387827
Pays-Bas	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+20.58%	0.20580131523631615
Pologne	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+33.40%	0.3340340951215531
Portugal	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+29.82%	0.2981592889882182
Royaume-Uni	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+50.71%	0.5070717034183467
République_Tchèque	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+71.50%	0.7149704276311397
Slovaquie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+116.02%	1.1601825552764444
Slovénie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	-nan%	
Suisse	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+20.98%	0.20984826304519913
Suède	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+37.04%	0.3703584914236889
Turquie	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+2.35%	0.023488083941435936
États-Unis	2015	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+35.41%	0.3541042272215826
Afrique_du_Sud	2016	Travail_indépendant_dans_les_services---_part_des_femmes_par_rapport_à_celle_des_hommes	+31.12%	0.3112435521430835
