Auvergne-Rhône-Alpes	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+5.30 pp	0.53
Bourgogne-Franche-Comté	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+2.40 pp	0.24
Bretagne	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+3.30 pp	0.32999999999999996
Centre-Val_de_Loire	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+5.10 pp	0.51
Corse	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.40 pp	0.44000000000000006
Grand_Est	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.00 pp	0.4
Hauts-de-France	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.90 pp	0.49000000000000005
Ile-de-France	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.80 pp	0.48
Normandie	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+5.70 pp	0.5700000000000001
Nouvelle-Aquitaine	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+3.90 pp	0.39
Occitanie	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.70 pp	0.47000000000000003
Pays_de_la_Loire	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.50 pp	0.45
Provence-Alpes-Côte_d-**-Azur	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+5.90 pp	0.5900000000000001
France_métropolitaine	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.70 pp	0.47000000000000003
Guadeloupe	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+8.70 pp	0.8699999999999999
Martinique	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+9.40 pp	0.9400000000000001
Guyane	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+4.30 pp	0.43
Réunion	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+7.60 pp	0.76
Mayotte	2015	Brecha_mujeres-hommes---_tasa_de_escolarización	+6.00 pp	0.6
Auvergne-Rhône-Alpes	2015	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-8.50 pp	0.85
Bourgogne-Franche-Comté	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-10.10 pp	1.01
Bretagne	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-10.00 pp	1.0
Centre-Val_de_Loire	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-8.00 pp	0.8
Corse	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-6.60 pp	0.6599999999999999
Grand_Est	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-9.50 pp	0.95
Hauts-de-France	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-9.10 pp	0.9099999999999999
Ile-de-France	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-8.40 pp	0.8400000000000001
Normandie	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-10.00 pp	1.0
Nouvelle-Aquitaine	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-9.20 pp	0.9199999999999999
Occitanie	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-7.40 pp	0.74
Pays_de_la_Loire	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-7.20 pp	0.72
Provence-Alpes-Côte_d-**-Azur	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-7.00 pp	0.7
France_métropolitaine	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-8.60 pp	0.86
Guadeloupe	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-16.40 pp	1.64
Martinique	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-14.30 pp	1.4300000000000002
Guyane	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-11.10 pp	1.1099999999999999
Réunion	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-10.50 pp	1.05
Mayotte	2017	Brecha_mujeres-hommes---_porcentaje_de_inscritos_al_bachillerato	-14.00 pp	1.4
Auvergne-Rhône-Alpes	2015	Brecha_mujeres-hommes---_titulados_de_la_educación_superior	+8.00 pp	0.8
Bourgogne-Franche-Comté	2015	Brecha_mujeres-hommes---_titulados_de_la_educación_superior	+8.30 pp	0.8300000000000001
Bretagne	2015	Brecha_mujeres-hommes---_titulados_de_la_educación_superior	+9.40 pp	0.9400000000000001
