"COU","Pays","IND","Indicateur","SEX","Sexe","AGE","Age Group","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australie","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,12,,
"AUS","Australie","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,13.5,,
"AUS","Australie","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","WOMEN","Femme","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,38.7,,
"AUS","Australie","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","WOMEN","Femme","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,38.6,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,3.1,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,2.4,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,4.9,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,7.2,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","WOMEN","Femme","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,21.6,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","WOMEN","Femme","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,23.9,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","WOMEN","Femme","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,30.3,,
"AUT","Autriche","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","WOMEN","Femme","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,33,,
"BEL","Belgique","EMP5","Part des employés à temps partiel, par sexe et groupe d'âge","MEN","Homme","TOTAL","Total","1990","1990","PC","Pourcentage","0","Unités",,,4.4,,
