Auvergne_Rhône-Alpes	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.80pp	1.04
Bourgogne_Franche-Comté	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-25.30pp	1.2650000000000001
Bretagne	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.50pp	1.025
Centre_Val_de_Loire	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-23.80pp	1.19
Corse	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-17.10pp	0.8550000000000001
Grand_Est	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-23.00pp	1.15
Hauts-de-France	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-22.20pp	1.1099999999999999
Ile-de-France	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-13.60pp	0.6799999999999999
Normandie	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-23.90pp	1.1949999999999998
Nouvelle-Aquitaine	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-22.00pp	1.1
Occitanie	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.20pp	1.01
Pays_de_la_Loire	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-21.70pp	1.085
Provence_Alpes_Côte_d-**-Azur	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-16.90pp	0.845
France_métropolitaine	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.00pp	1.0
Guadeloupe	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-27.60pp	1.3800000000000001
Martinique	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-27.10pp	1.355
Guyane	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.40pp	1.02
Réunion	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-25.70pp	1.285
Mayotte	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-2.90pp	0.145
Auvergne_Rhône-Alpes	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-62.30pp	3.1149999999999998
Bourgogne_Franche-Comté	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-70.40pp	3.5200000000000005
Bretagne	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-65.30pp	3.2649999999999997
Centre_Val_de_Loire	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-68.80pp	3.44
Grand_Est	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-63.60pp	3.18
Hauts-de-France	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-67.10pp	3.3549999999999995
Ile-de-France	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-41.70pp	2.085
Normandie	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-68.70pp	3.435
Nouvelle-Aquitaine	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-64.10pp	3.2049999999999996
Occitanie	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-64.90pp	3.245
Pays_de_la_Loire	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-68.00pp	3.4
Provence_Alpes_Côte_d-**-Azur	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-63.00pp	3.15
France_métropolitaine	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-53.70pp	2.685
Auvergne_Rhône-Alpes	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-65.70pp	3.285
Bourgogne_Franche-Comté	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-64.40pp	3.22
Bretagne	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-65.70pp	3.285
Centre_Val_de_Loire	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-61.30pp	3.065
Corse	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-76.10pp	3.8049999999999997
Grand_Est	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-71.60pp	3.5799999999999996
Hauts-de-France	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-70.30pp	3.5149999999999997
Ile-de-France	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-60.40pp	3.02
Normandie	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-63.50pp	3.175
Nouvelle-Aquitaine	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-64.70pp	3.2350000000000003
Occitanie	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-67.50pp	3.375
Pays_de_la_Loire	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-67.10pp	3.3549999999999995
Provence_Alpes_Côte_d-**-Azur	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-66.90pp	3.345
France_métropolitaine	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-66.60pp	3.3299999999999996
Guadeloupe	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-50.00pp	2.5
Martinique	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-88.20pp	4.41
Guyane	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-70.00pp	3.5
Réunion	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-91.70pp	4.585
Mayotte	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_maires	-76.50pp	3.825
Auvergne_Rhône-Alpes	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_adjoints_et_conseillers	-13.40pp	0.67
Bourgogne_Franche-Comté	2018	Écart_femmes-hommes---_proportion_dans_les_conseils_municipaux---_adjoints_et_conseillers	-23.80pp	1.19
