Auvergne_Rhône-Alpes	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-6.9p%	0.34500000000000003
Bourgogne_Franche-Comté	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-7.0p%	0.35
Bretagne	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-4.4p%	0.22000000000000003
Centre_Val_de_Loire	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-6.3p%	0.315
Corse	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-11.8p%	0.5900000000000001
Grand_Est	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-8.6p%	0.43
Hauts-de-France	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-11.5p%	0.575
Ile-de-France	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-6.7p%	0.335
Normandie	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-6.9p%	0.34500000000000003
Nouvelle-Aquitaine	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-5.5p%	0.275
Occitanie	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-6.8p%	0.33999999999999997
Pays_de_la_Loire	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-4.7p%	0.23500000000000001
Provence_Alpes_Côte_d-**-Azur	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-8.8p%	0.44000000000000006
France_métropolitaine	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-7.2p%	0.36
Guadeloupe	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-3.5p%	0.175
Martinique	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-2.5p%	0.125
Guyane	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-1.8p%	0.09
Réunion	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-10.8p%	0.54
Mayotte	2015	Écart_femmes-hommes---_taux_d’activité_chez_les_25_à_54_ans	-19.9p%	0.9949999999999999
