Auvergne_Rhône-Alpes	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.8p%	0.41600000000000004
Bourgogne_Franche-Comté	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-25.3p%	0.506
Bretagne	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.5p%	0.41
Centre_Val_de_Loire	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-23.8p%	0.47600000000000003
Corse	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-17.1p%	0.342
Grand_Est	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-23.0p%	0.46
Hauts-de-France	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-22.2p%	0.444
Ile-de-France	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-13.6p%	0.272
Normandie	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-23.9p%	0.478
Nouvelle-Aquitaine	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-22.0p%	0.44
Occitanie	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.2p%	0.40399999999999997
Pays_de_la_Loire	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-21.7p%	0.434
Provence_Alpes_Côte_d-**-Azur	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-16.9p%	0.33799999999999997
France_métropolitaine	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.0p%	0.4
Guadeloupe	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-27.6p%	0.552
Martinique	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-27.1p%	0.542
Guyane	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-20.4p%	0.408
Réunion	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-25.7p%	0.514
Mayotte	2015	Écart_femmes-hommes---_part_de_chefs_de_famille_monoparentale_propriétaires	-2.9p%	0.057999999999999996
Auvergne_Rhône-Alpes	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-62.3p%	1.246
Bourgogne_Franche-Comté	2015	Écart_femmes-hommes---_proportion_parmi_les_cadres_dirigeants	-70.4p%	1.4080000000000001
