États-Unis	2011°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+52 min	0.21750000000000003
États-Unis	2012°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+69 min	0.2875001999999999
États-Unis	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+71 min	0.2999999999999998
États-Unis	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+63 min	0.2650001999999999
États-Unis	2015°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+55 min	0.23250000000000004
États-Unis	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+82 min	0.34250040000000004
États-Unis	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+61 min	0.255
Fidji	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+137 min	0.574725
Fidji	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+130 min	0.5428998
Fidji	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+134 min	0.558825
Cameroun	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+138 min	0.5761002
Cameroun	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+142 min	0.5958
Cameroun	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+141 min	0.5892
Argentine	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+179 min	0.7496562
Brésil	2012°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+180 min	0.7504914
Chili	2015°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+170 min	0.7090752
Colombie	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+189 min	0.7900002000000002
Colombie	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+238 min	0.9924995999999999
Colombie	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+199 min	0.8299998
Costa_Rica	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+225 min	0.9375246
Costa_Rica	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+230 min	0.9611748
Costa_Rica	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+227 min	0.9465504
République_Dominicaine	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+188 min	0.785496
Équateur	2012°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+230 min	0.9602652
El_Salvador	2010°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+176 min	0.7334748
Guatemala	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+214 min	0.8927778000000002
Mexique	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+236 min	0.984177
Mexique	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+297 min	1.2415728
Mexique	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+248 min	1.0368894000000002
Panama	2011°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+151 min	0.6332580000000001
Paraguay	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+135 min	0.5661
Paraguay	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+163 min	0.6830748
Paraguay	2016°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+147 min	0.6156000000000001
Pérou	2010°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+210 min	0.8767248
Pérou	2010°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+215 min	0.8990249999999999
Pérou	2010°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+210 min	0.8790503999999999
Uruguay	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+177 min	0.7412556000000001
Kazakhstan	2018°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+178 min	0.7416750000000001
Kazakhstan	2018°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+178 min	0.7416750000000001
Kazakhstan	2018°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+177 min	0.7375001999999999
Palestine	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+216 min	0.9
Palestine	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+207 min	0.8625
Palestine	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+205 min	0.8583246
Qatar	2013°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+89 min	0.3708503999999999
Turquie	2015°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+211 min	0.8824002000000001
Laos	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+42 min	0.1788246000000001
Laos	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+19 min	0.07960020000000001
Laos	2017°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+27 min	0.1144248
Chine	2018°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+175 min	0.7291745999999999
République_de_Corée	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+188 min	0.7834998
République_de_Corée	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+164 min	0.6835001999999999
République_de_Corée	2014°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+183 min	0.7627499999999998
Mongolie	2015°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+175 min	0.72975
Mongolie	2015°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+186 min	0.7772501999999999
Mongolie	2015°	Âge_de_55_à_64_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+181 min	0.7571496
Belgique	2013°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+55 min	0.23240040000000006
Canada	2016°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+95 min	0.3999996
Canada	2016°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+114 min	0.4750002
Canada	2016°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+96 min	0.4000001999999999
Estonie	2010°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+133 min	0.5583246000000002
Finlande	2010°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+112 min	0.46750020000000003
Finlande	2010°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+128 min	0.5374998000000001
Finlande	2010°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+115 min	0.48224999999999996
France	2010°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+120 min	0.5033526
Allemagne	2013°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+118 min	0.492
Allemagne	2013°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+138 min	0.576
Allemagne	2013°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+122 min	0.5099999999999999
Grèce	2014°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+164 min	0.6874998
Grèce	2014°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+214 min	0.8958246000000001
Grèce	2014°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+173 min	0.7208496
Hongrie	2010°	Âge_de_25_à_44_ans=_Temps_journalier_moyen_de_corvée_domestique_et_de_soins=_femmes_par_rapport_aux_hommes	+163 min	0.6791754000000001
