Algérie	2012°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+18_min	0.30000000000000004
Chili	2015°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+53_min	0.8903016
Costa_Rica	2017°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+33_min	0.5623008
Mexique	2014°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+95_min	1.5966672000000002
Pérou	2010°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+44_min	0.7416984
Kirghizistan	2010°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+10_min	0.1833
Kirghizistan	2015°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+9_min	0.15
Mongolie	2011°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+34_min	0.5667
Mongolie	2015°	Âge_12_ans_et_plus=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+28_min	0.4667016
Belgique	2013°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+4_min	0.0738
Canada	2016°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+0_min	0.0
Finlande	2010°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	-0_min	0.004000799999999999
France	2010°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+14_min	0.23739840000000006
Allemagne	2013°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+3_min	0.05000159999999998
Grèce	2014°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	-3_min	0.06659999999999999
Hongrie	2010°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+5_min	0.09319919999999998
Italie	2014°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+2_min	0.04799999999999999
Japon	2011°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+9_min	0.1665984
Japon	2016°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+7_min	0.1332984
Moldavie	2012°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+0_min	0.010199999999999994
Norvège	2011°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	-1_min	0.016999200000000048
Pologne	2013°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+7_min	0.11700000000000002
Portugal	2015°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+31_min	0.5253
Roumanie	2012°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+3_min	0.06659999999999996
Serbie	2011°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	-0_min	0.013999200000000017
Serbie	2015°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+12_min	0.20450159999999995
Suède	2011°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	-0_min	0.006300000000000028
Suisse	2010°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+2_min	0.04600080000000001
Suisse	2013°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	-3_min	0.05500080000000007
Suisse	2016°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+0_min	0.012998399999999855
Royaume-Uni	2015°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+8_min	0.14409840000000007
États-Unis	2010°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+10_min	0.17000159999999997
États-Unis	2011°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+5_min	0.08999999999999997
États-Unis	2012°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+5_min	0.09999840000000004
États-Unis	2013°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+9_min	0.1600008
États-Unis	2014°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+10_min	0.18
États-Unis	2015°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+6_min	0.11000159999999992
États-Unis	2016°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+15_min	0.2500008
États-Unis	2017°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+13_min	0.2200008000000001
Fidji	2016°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+24_min	0.4069008000000001
Cameroun	2014°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+7_min	0.12649920000000003
Chili	2015°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+22_min	0.36919920000000006
Colombie	2013°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+10_min	0.16999920000000004
Costa_Rica	2017°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+14_min	0.23420160000000007
Mexique	2014°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+56_min	0.9378096
Paraguay	2016°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+10_min	0.1773984
Pérou	2010°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+22_min	0.36949919999999997
Kazakhstan	2018°	Âge_de_45_à_54_ans=_Temps_journalier_moyen_de_travail_de_soin_non_payées=_femmes_par_rapport_aux_hommes	+9_min	0.15
