Mexique	2013°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.9p%	0.39
Mexique	2014°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+4.0p%	0.40099999999999997
Mexique	2015°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.8p%	0.382
Mexique	2016°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.8p%	0.376
Mexique	2017°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.6p%	0.36300000000000004
Nicaragua	2012°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+7.4p%	0.742
Nicaragua	2014°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	-0.8p%	0.08399999999999999
Panama	2010°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.8p%	0.38099999999999995
Panama	2011°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+2.6p%	0.261
Panama	2012°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.9p%	0.387
Panama	2013°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+4.6p%	0.462
Panama	2014°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.2p%	0.325
Panama	2015°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+2.9p%	0.28800000000000003
Panama	2016°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.9p%	0.392
Panama	2017°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.2p%	0.322
Paraguay	2010°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	-0.5p%	0.04900000000000002
Paraguay	2011°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+0.4p%	0.04300000000000006
Paraguay	2012°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	-0.3p%	0.03399999999999999
Paraguay	2013°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+0.7p%	0.06500000000000003
Paraguay	2014°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	-0.1p%	0.007000000000000029
Paraguay	2015°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+6.0p%	0.5950000000000001
Paraguay	2016°	Proportion_of_employed_who_are_contributing_family_workers__by_sex	+3.8p%	0.37600000000000006
