Panama	2011°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-3.2p%	0.1620000000000001
Panama	2014°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-6.7p%	0.33450000000000024
Panama	2017°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-8.5p%	0.4259999999999998
Paraguay	2011°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	+2.0p%	0.10150000000000006
Paraguay	2017°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-5.2p%	0.25850000000000006
Pérou	2011°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-5.9p%	0.29450000000000004
Pérou	2014°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-13.2p%	0.6579999999999998
Pérou	2017°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-16.5p%	0.8265
Porto_Rico	2014°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-7.6p%	0.38049999999999995
Trinité-et-Tobago	2011°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-12.1p%	0.6064999999999998
Trinité-et-Tobago	2017°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-14.6p%	0.7310000000000002
Uruguay	2011°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	+0.6p%	0.03099999999999987
Uruguay	2014°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-9.3p%	0.46449999999999997
Uruguay	2017°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-7.0p%	0.34899999999999987
Venezuela	2011°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-16.9p%	0.8455000000000001
Venezuela	2014°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-7.9p%	0.39250000000000007
Venezuela	2017°	Proportion_of_adults_(15_years_and_older)_with_an_account_at_a_bank_or_other_financial_institution_or_with_a_mobile-money-service_provider__by_sex	-7.3p%	0.3634999999999998
