Luxembourg	2014°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.5p%	0.54
Moldavie	2012°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+1.3p%	1.2600000000000007
Pays-Bas	2012°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.5p%	0.47999999999999954
Nouvelle-Zélande	2010°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.0p%	0.03000000000000025
Norvège	2011°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.3p%	0.3200000000000003
Pologne	2013°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.2p%	0.1900000000000004
Roumanie	2012°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+1.3p%	1.2600000000000007
Russie	2014°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.6p%	0.5999999999999996
Russie	2014°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.7p%	0.6699999999999999
Russie	2014°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.6p%	0.6000000000000005
Serbie	2011°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.9p%	0.8799999999999999
Serbie	2015°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.8p%	0.8200000000000003
Espagne	2010°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+1.1p%	1.1000000000000005
Suède	2011°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.1p%	0.08999999999999986
Suisse	2010°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.1p%	0.07000000000000028
Suisse	2013°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.2p%	0.17999999999999972
Suisse	2016°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.0p%	0.019999999999999574
États-Unis	2010°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.2p%	0.23000000000000043
États-Unis	2011°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.1p%	0.09999999999999964
États-Unis	2012°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.3p%	0.2999999999999998
États-Unis	2013°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.1p%	0.05999999999999961
États-Unis	2014°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.2p%	0.16999999999999993
États-Unis	2015°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.3p%	0.3200000000000003
Maroc	2012°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	+0.2p%	0.21999999999999975
Cameroun	2014°	Nombre_d*heures_en_moyenne_de_travail_payés_et_non_payées=_charge_de_travail_totale=_femmes_par_rapport_aux_hommes	-0.4p%	0.3699999999999992
