Allemagne	2012°	Parlementaires=_part_des_femmes	33%	0.3420000000000001
Australie	2012°	Parlementaires=_part_des_femmes	25%	0.506
Autriche	2012°	Parlementaires=_part_des_femmes	28%	0.44200000000000006
Belgique	2012°	Parlementaires=_part_des_femmes	38%	0.24
Canada	2012°	Parlementaires=_part_des_femmes	25%	0.506
Chili	2012°	Parlementaires=_part_des_femmes	14%	0.716
Colombie	2012°	Parlementaires=_part_des_femmes	12%	0.76
Corée	2012°	Parlementaires=_part_des_femmes	16%	0.6859999999999999
Danemark	2012°	Parlementaires=_part_des_femmes	39%	0.21799999999999997
Espagne	2012°	Parlementaires=_part_des_femmes	36%	0.28
Estonie	2012°	Parlementaires=_part_des_femmes	20%	0.604
Finlande	2012°	Parlementaires=_part_des_femmes	42%	0.15000000000000002
France	2012°	Parlementaires=_part_des_femmes	27%	0.4620000000000001
Grèce	2012°	Parlementaires=_part_des_femmes	21%	0.5800000000000001
Hongrie	2012°	Parlementaires=_part_des_femmes	9%	0.824
Irlande	2012°	Parlementaires=_part_des_femmes	15%	0.698
Islande	2012°	Parlementaires=_part_des_femmes	40%	0.20599999999999996
Israël	2012°	Parlementaires=_part_des_femmes	20%	0.6
Italie	2012°	Parlementaires=_part_des_femmes	22%	0.568
Japon	2012°	Parlementaires=_part_des_femmes	11%	0.788
Lettonie	2012°	Parlementaires=_part_des_femmes	23%	0.54
Luxembourg	2012°	Parlementaires=_part_des_femmes	25%	0.5
Mexique	2012°	Parlementaires=_part_des_femmes	37%	0.264
Norvège	2012°	Parlementaires=_part_des_femmes	40%	0.20799999999999996
Nouvelle-Zélande	2012°	Parlementaires=_part_des_femmes	32%	0.356
Pays-Bas	2012°	Parlementaires=_part_des_femmes	39%	0.22599999999999998
Pologne	2012°	Parlementaires=_part_des_femmes	24%	0.526
Portugal	2012°	Parlementaires=_part_des_femmes	29%	0.42600000000000005
Royaume-Uni	2012°	Parlementaires=_part_des_femmes	22%	0.554
République_tchèque	2012°	Parlementaires=_part_des_femmes	22%	0.56
Slovaquie	2012°	Parlementaires=_part_des_femmes	17%	0.6539999999999999
Slovénie	2012°	Parlementaires=_part_des_femmes	32%	0.356
Suisse	2012°	Parlementaires=_part_des_femmes	28%	0.43000000000000005
Suède	2012°	Parlementaires=_part_des_femmes	45%	0.10599999999999998
Turquie	2012°	Parlementaires=_part_des_femmes	14%	0.716
États-Unis	2012°	Parlementaires=_part_des_femmes	17%	0.6599999999999999
Allemagne	2015°	Parlementaires=_part_des_femmes	36%	0.27
Australie	2015°	Parlementaires=_part_des_femmes	27%	0.46599999999999997
Autriche	2015°	Parlementaires=_part_des_femmes	31%	0.388
Belgique	2015°	Parlementaires=_part_des_femmes	39%	0.21400000000000008
Canada	2015°	Parlementaires=_part_des_femmes	25%	0.496
Chili	2015°	Parlementaires=_part_des_femmes	16%	0.6839999999999999
Colombie	2015°	Parlementaires=_part_des_femmes	20%	0.6020000000000001
Corée	2015°	Parlementaires=_part_des_femmes	16%	0.6739999999999999
Danemark	2015°	Parlementaires=_part_des_femmes	38%	0.24
Espagne	2015°	Parlementaires=_part_des_femmes	41%	0.17799999999999994
Estonie	2015°	Parlementaires=_part_des_femmes	20%	0.604
Finlande	2015°	Parlementaires=_part_des_femmes	42%	0.15000000000000002
France	2015°	Parlementaires=_part_des_femmes	26%	0.476
Grèce	2015°	Parlementaires=_part_des_femmes	23%	0.54
Hongrie	2015°	Parlementaires=_part_des_femmes	10%	0.798
Irlande	2015°	Parlementaires=_part_des_femmes	16%	0.6739999999999999
Islande	2015°	Parlementaires=_part_des_femmes	41%	0.17400000000000004
Israël	2015°	Parlementaires=_part_des_femmes	22%	0.55
Italie	2015°	Parlementaires=_part_des_femmes	31%	0.38
Japon	2015°	Parlementaires=_part_des_femmes	10%	0.81
Lettonie	2015°	Parlementaires=_part_des_femmes	18%	0.64
Luxembourg	2015°	Parlementaires=_part_des_femmes	28%	0.43399999999999994
Mexique	2015°	Parlementaires=_part_des_femmes	38%	0.24
Norvège	2015°	Parlementaires=_part_des_femmes	40%	0.20799999999999996
Nouvelle-Zélande	2015°	Parlementaires=_part_des_femmes	31%	0.372
Pays-Bas	2015°	Parlementaires=_part_des_femmes	37%	0.254
Pologne	2015°	Parlementaires=_part_des_femmes	24%	0.518
Portugal	2015°	Parlementaires=_part_des_femmes	31%	0.374
Royaume-Uni	2015°	Parlementaires=_part_des_femmes	29%	0.41200000000000003
République_tchèque	2015°	Parlementaires=_part_des_femmes	19%	0.62
Slovaquie	2015°	Parlementaires=_part_des_femmes	19%	0.626
Slovénie	2015°	Parlementaires=_part_des_femmes	37%	0.2659999999999999
Suisse	2015°	Parlementaires=_part_des_femmes	30%	0.39
Suède	2015°	Parlementaires=_part_des_femmes	44%	0.128
Turquie	2015°	Parlementaires=_part_des_femmes	14%	0.712
États-Unis	2015°	Parlementaires=_part_des_femmes	19%	0.6120000000000001
